suite,stem,M,H,F,heads,layers,gpu_wall_p50_ms,hetero_wall_p50_ms,gpu_wall_p95_ms,hetero_wall_p95_ms,speedup,nrmse,cosine,gpu_reference_nrmse,hetero_reference_nrmse,quality_pass,process_s
confirm,64_256_L3_private_sdpa_r1,64,256,1024,4,3,0.896333,1.519187,1.652333,2.030358,0.590008,0.006621,0.999978,0.00124,0.006617,True,0.31018537504132837
confirm,64_256_L3_private_sdpa_r2,64,256,1024,4,3,0.865417,1.431271,1.011392,1.624299,0.604649,0.006621,0.999978,0.00124,0.006617,True,0.29974604200106114
confirm,64_256_L3_private_steel_r0,64,256,1024,4,3,0.800083,1.405375,0.913112,1.512131,0.569302,0.006622,0.999978,0.001232,0.006621,True,0.2756766250822693
confirm,64_256_L3_private_steel_r1,64,256,1024,4,3,0.776895,1.389146,0.860081,1.549687,0.559261,0.006622,0.999978,0.001232,0.006621,True,0.2709622500697151
confirm,64_256_L3_private_steel_r2,64,256,1024,4,3,0.844729,1.478417,2.154104,2.116069,0.571374,0.006622,0.999978,0.001232,0.006621,True,0.29585595801472664
confirm,64_256_L3_public_sdpa_r0,64,256,1024,4,3,0.889542,1.451354,1.055415,1.67752,0.612905,0.003997,0.999992,0.00124,0.004021,True,0.2732196670258418
confirm,64_256_L3_public_sdpa_r1,64,256,1024,4,3,0.937042,1.507375,1.211113,1.714556,0.621638,0.003997,0.999992,0.00124,0.004021,True,0.2586476670112461
confirm,64_256_L3_public_sdpa_r2,64,256,1024,4,3,0.886,1.450625,1.047777,1.634092,0.610771,0.003997,0.999992,0.00124,0.004021,True,0.23890633299015462
confirm,64_256_L3_public_steel_r0,64,256,1024,4,3,0.806376,1.393479,0.969953,1.523946,0.578678,0.003999,0.999992,0.001232,0.004016,True,0.2158871249994263
confirm,64_256_L3_public_steel_r1,64,256,1024,4,3,0.800021,1.366875,0.886817,1.461975,0.585292,0.003999,0.999992,0.001232,0.004016,True,0.19770616700407118
confirm,64_256_L3_public_steel_r2,64,256,1024,4,3,0.782396,1.329146,0.872146,1.45651,0.588646,0.003999,0.999992,0.001232,0.004016,True,0.20641154097393155
bridge,1024_1024_d64_L1_private_gpu_bridge_r0,1024,1024,4096,16,1,8.275688,6.756813,8.403117,7.646536,1.224792,0.005593,0.999984,0.000934,0.005646,True,0.9075964579824358
bridge,1024_1024_d64_L1_private_gpu_bridge_r1,1024,1024,4096,16,1,8.345854,6.7565,8.494304,7.194079,1.235233,0.005593,0.999984,0.000934,0.005646,True,0.9084777919342741
bridge,1024_1024_d64_L1_private_gpu_bridge_r2,1024,1024,4096,16,1,8.282834,6.69425,8.425875,7.17991,1.237306,0.005593,0.999984,0.000934,0.005646,True,0.9051964159589261
bridge,1024_1024_d64_L1_public_r0,1024,1024,4096,16,1,8.322709,6.690334,8.394811,6.876548,1.24399,0.005593,0.999984,0.000934,0.005646,True,1.2678520829649642
bridge,1024_1024_d64_L1_public_r1,1024,1024,4096,16,1,8.333417,6.666249,8.423634,6.822158,1.250091,0.005593,0.999984,0.000934,0.005646,True,0.8413987499661744
bridge,1024_1024_d64_L1_public_r2,1024,1024,4096,16,1,8.318,6.665875,8.420832,6.795966,1.247848,0.005593,0.999984,0.000934,0.005646,True,0.8347321660257876
bridge,1024_1024_d64_L1_public_serial_r0,1024,1024,4096,16,1,8.287958,7.931125,8.477996,8.74135,1.044991,0.005593,0.999984,0.000934,0.005646,True,0.9200347079895437
bridge,1024_1024_d64_L1_public_serial_r1,1024,1024,4096,16,1,8.269896,7.985271,8.348231,9.028929,1.035644,0.005593,0.999984,0.000934,0.005646,True,0.9325243330094963
bridge,1024_1024_d64_L1_public_serial_r2,1024,1024,4096,16,1,8.305354,7.933167,8.39061,8.736887,1.046915,0.005593,0.999984,0.000934,0.005646,True,0.9374234169954434
bridge,1024_1024_d64_L2_private_gpu_bridge_r0,1024,1024,4096,16,2,16.601729,13.492749,16.789077,15.107158,1.230419,0.007343,0.999973,0.001176,0.007375,True,1.7673780421027914
bridge,1024_1024_d64_L2_private_gpu_bridge_r1,1024,1024,4096,16,2,16.583687,13.577646,16.966575,15.868206,1.221396,0.007343,0.999973,0.001176,0.007375,True,1.795096250018105
bridge,1024_1024_d64_L2_private_gpu_bridge_r2,1024,1024,4096,16,2,16.59852,13.392126,16.78945,14.212362,1.239424,0.007343,0.999973,0.001176,0.007375,True,1.7789753340184689
bridge,1024_1024_d64_L2_public_r0,1024,1024,4096,16,2,16.702042,12.34575,16.830037,13.561598,1.352858,0.007343,0.999973,0.001176,0.007375,True,2.044018624932505
bridge,1024_1024_d64_L2_public_r1,1024,1024,4096,16,2,16.711208,12.415938,16.894127,13.582435,1.345948,0.007343,0.999973,0.001176,0.007375,True,1.6194562920136377
bridge,1024_1024_d64_L2_public_r2,1024,1024,4096,16,2,16.641604,11.641979,16.785942,13.532394,1.429448,0.007343,0.999973,0.001176,0.007375,True,1.6167340840911493
bridge,1024_1024_d64_L2_public_serial_r0,1024,1024,4096,16,2,16.5885,16.721125,16.744863,17.560062,0.992068,0.007343,0.999973,0.001176,0.007375,True,1.8370789169566706
bridge,1024_1024_d64_L2_public_serial_r1,1024,1024,4096,16,2,16.668208,16.601042,16.829398,17.505654,1.004046,0.007343,0.999973,0.001176,0.007375,True,1.8448665830073878
bridge,1024_1024_d64_L2_public_serial_r2,1024,1024,4096,16,2,16.550666,15.722604,16.825562,16.67995,1.052667,0.007343,0.999973,0.001176,0.007375,True,1.7816115830792114
bridge,1024_1024_d64_L3_private_gpu_bridge_r0,1024,1024,4096,16,3,25.00852,19.843626,25.331966,22.750235,1.26028,0.008167,0.999967,0.001303,0.008187,True,2.6290828339988366
bridge,1024_1024_d64_L3_private_gpu_bridge_r1,1024,1024,4096,16,3,24.925208,18.758979,25.215467,20.734973,1.328708,0.008167,0.999967,0.001303,0.008187,True,2.6122168329311535
bridge,1024_1024_d64_L3_private_gpu_bridge_r2,1024,1024,4096,16,3,24.758313,19.050771,25.128248,22.573279,1.299596,0.008167,0.999967,0.001303,0.008187,True,2.63135933293961
bridge,1024_1024_d64_L3_public_r0,1024,1024,4096,16,3,25.056583,18.254625,25.397244,20.242498,1.372616,0.008167,0.999967,0.001303,0.008187,True,2.8206874589668587
bridge,1024_1024_d64_L3_public_r1,1024,1024,4096,16,3,24.848229,18.166875,25.087634,19.926465,1.367777,0.008167,0.999967,0.001303,0.008187,True,2.3933990000514314
bridge,1024_1024_d64_L3_public_r2,1024,1024,4096,16,3,24.944271,18.127834,25.142244,20.176033,1.376021,0.008167,0.999967,0.001303,0.008187,True,2.394605583976954
bridge,1024_1024_d64_L3_public_serial_r0,1024,1024,4096,16,3,25.049437,23.363563,25.323396,24.994261,1.072158,0.008167,0.999967,0.001303,0.008187,True,2.650909500080161
bridge,1024_1024_d64_L3_public_serial_r1,1024,1024,4096,16,3,24.763688,23.45198,25.113891,24.675653,1.055932,0.008167,0.999967,0.001303,0.008187,True,2.6320171669358388
bridge,1024_1024_d64_L3_public_serial_r2,1024,1024,4096,16,3,24.894125,25.103084,25.061523,28.952334,0.991676,0.008167,0.999967,0.001303,0.008187,True,2.738993958919309
bridge,1024_2048_d64_L1_private_gpu_bridge_r0,1024,2048,8192,32,1,26.798854,18.773416,28.690508,20.933544,1.427489,0.00569,0.999984,0.000946,0.005744,True,2.7023018749896437
bridge,1024_2048_d64_L1_private_gpu_bridge_r1,1024,2048,8192,32,1,27.313854,19.421646,29.243096,21.118125,1.406361,0.00569,0.999984,0.000946,0.005744,True,2.7787934170337394
bridge,1024_2048_d64_L1_private_gpu_bridge_r2,1024,2048,8192,32,1,27.042333,19.426104,29.01474,21.432146,1.392062,0.00569,0.999984,0.000946,0.005744,True,2.760363290901296
bridge,1024_2048_d64_L1_public_r0,1024,2048,8192,32,1,26.961312,18.366604,28.932311,20.172346,1.467953,0.00569,0.999984,0.000946,0.005744,True,4.15651929192245
bridge,1024_2048_d64_L1_public_r1,1024,2048,8192,32,1,28.506604,18.591125,32.986801,22.395698,1.533345,0.00569,0.999984,0.000946,0.005744,True,2.624390915967524
bridge,1024_2048_d64_L1_public_r2,1024,2048,8192,32,1,26.87775,18.367916,28.721572,20.119296,1.463299,0.00569,0.999984,0.000946,0.005744,True,2.52011354197748
bridge,1024_2048_d64_L1_public_serial_r0,1024,2048,8192,32,1,27.048375,23.874938,28.813925,25.721677,1.132919,0.00569,0.999984,0.000946,0.005744,True,2.7953561670146883
bridge,1024_2048_d64_L1_public_serial_r1,1024,2048,8192,32,1,26.8955,23.717375,28.511417,25.121042,1.134,0.00569,0.999984,0.000946,0.005744,True,2.776100790943019
bridge,1024_2048_d64_L1_public_serial_r2,1024,2048,8192,32,1,26.994146,23.895374,29.044942,27.435702,1.129681,0.00569,0.999984,0.000946,0.005744,True,2.816161834052764
bridge,1024_2048_d64_L2_private_gpu_bridge_r0,1024,2048,8192,32,2,55.174146,39.080729,56.08436,41.20406,1.411799,0.007635,0.999971,0.001216,0.00767,True,5.4119858329650015
bridge,1024_2048_d64_L2_private_gpu_bridge_r1,1024,2048,8192,32,2,55.018521,39.582499,55.826413,40.657413,1.389971,0.007635,0.999971,0.001216,0.00767,True,5.430508999968879
bridge,1024_2048_d64_L2_private_gpu_bridge_r2,1024,2048,8192,32,2,55.043896,39.4855,55.983638,40.656013,1.394028,0.007635,0.999971,0.001216,0.00767,True,5.4132194169797
bridge,1024_2048_d64_L2_public_r0,1024,2048,8192,32,2,55.211646,36.666125,55.693438,38.292848,1.505794,0.007635,0.999971,0.001216,0.00767,True,6.603278875001706
bridge,1024_2048_d64_L2_public_r1,1024,2048,8192,32,2,55.246437,37.139688,55.71606,38.28455,1.487531,0.007635,0.999971,0.001216,0.00767,True,4.988109415979125
bridge,1024_2048_d64_L2_public_r2,1024,2048,8192,32,2,55.198479,36.685396,55.755313,38.263338,1.504644,0.007635,0.999971,0.001216,0.00767,True,4.970720708952285
bridge,1024_2048_d64_L2_public_serial_r0,1024,2048,8192,32,2,55.258792,49.23948,55.780081,50.342085,1.122246,0.007635,0.999971,0.001216,0.00767,True,5.568139250040986
bridge,1024_2048_d64_L2_public_serial_r1,1024,2048,8192,32,2,55.274458,49.320312,55.768296,50.092258,1.120724,0.007635,0.999971,0.001216,0.00767,True,5.5756425419822335
bridge,1024_2048_d64_L2_public_serial_r2,1024,2048,8192,32,2,54.640125,49.369937,55.861317,50.745881,1.106749,0.007635,0.999971,0.001216,0.00767,True,5.576504374970682
bridge,1024_2048_d64_L3_private_gpu_bridge_r0,1024,2048,8192,32,3,82.513437,57.577376,83.204321,60.44249,1.433088,0.008687,0.999962,0.00138,0.008711,True,8.013979415991344
bridge,1024_2048_d64_L3_private_gpu_bridge_r1,1024,2048,8192,32,3,84.7605,59.066333,87.662001,61.718488,1.435005,0.008687,0.999962,0.00138,0.008711,True,8.248155792010948
bridge,1024_2048_d64_L3_private_gpu_bridge_r2,1024,2048,8192,32,3,86.543791,60.020417,88.750556,62.752179,1.441906,0.008687,0.999962,0.00138,0.008711,True,8.347577417036518
bridge,1024_2048_d64_L3_public_r0,1024,2048,8192,32,3,82.773375,56.498562,101.396391,70.311646,1.465053,0.008687,0.999962,0.00138,0.008711,True,9.453805249999277
bridge,1024_2048_d64_L3_public_r1,1024,2048,8192,32,3,86.875104,58.722771,88.404621,59.954125,1.479411,0.008687,0.999962,0.00138,0.008711,True,7.786063125007786
bridge,1024_2048_d64_L3_public_r2,1024,2048,8192,32,3,87.595021,58.884729,88.683823,59.656552,1.487568,0.008687,0.999962,0.00138,0.008711,True,7.797712999978103
bridge,1024_2048_d64_L3_public_serial_r0,1024,2048,8192,32,3,82.695813,74.423229,86.29085,78.225325,1.111156,0.008687,0.999962,0.00138,0.008711,True,8.415215334040113
bridge,1024_2048_d64_L3_public_serial_r1,1024,2048,8192,32,3,84.033333,73.597459,85.607508,75.201585,1.141797,0.008687,0.999962,0.00138,0.008711,True,8.390934790950269
bridge,1024_2048_d64_L3_public_serial_r2,1024,2048,8192,32,3,86.063771,74.383875,88.648175,76.247494,1.157022,0.008687,0.999962,0.00138,0.008711,True,8.565142292063683
bridge,256_1024_d128_L1_private_gpu_bridge_r0,256,1024,4096,8,1,1.900479,1.775021,3.816377,3.519529,1.07068,0.005396,0.999985,0.000972,0.005464,True,0.41492033400572836
bridge,256_1024_d128_L1_private_gpu_bridge_r1,256,1024,4096,8,1,1.890312,1.790125,3.823035,3.601031,1.055967,0.005396,0.999985,0.000972,0.005464,True,0.4011934580048546
bridge,256_1024_d128_L1_private_gpu_bridge_r2,256,1024,4096,8,1,1.888374,2.081271,3.777302,3.738779,0.907318,0.005396,0.999985,0.000972,0.005464,True,0.4001018750714138
bridge,256_1024_d128_L1_public_r0,256,1024,4096,8,1,2.178916,1.89198,4.350971,4.112398,1.15166,0.005396,0.999985,0.000972,0.005464,True,0.532027417095378
bridge,256_1024_d128_L1_public_r1,256,1024,4096,8,1,1.874417,1.631667,3.795179,3.552355,1.148774,0.005396,0.999985,0.000972,0.005464,True,0.3281291250605136
bridge,256_1024_d128_L1_public_r2,256,1024,4096,8,1,1.882792,1.66475,3.818246,3.521803,1.130976,0.005396,0.999985,0.000972,0.005464,True,0.3186162499478087
bridge,256_1024_d128_L1_public_serial_r0,256,1024,4096,8,1,1.882458,2.069083,3.760323,3.778498,0.909803,0.005396,0.999985,0.000972,0.005464,True,0.34717804205138236
bridge,256_1024_d128_L1_public_serial_r1,256,1024,4096,8,1,1.904,2.063563,3.817506,3.844592,0.922676,0.005396,0.999985,0.000972,0.005464,True,0.3525202920427546
bridge,256_1024_d128_L1_public_serial_r2,256,1024,4096,8,1,1.88573,2.331313,3.753936,4.174792,0.80887,0.005396,0.999985,0.000972,0.005464,True,0.3583812500583008
bridge,256_1024_d128_L2_private_gpu_bridge_r0,256,1024,4096,8,2,5.476479,5.209687,5.773451,5.821894,1.051211,0.006863,0.999976,0.00119,0.006911,True,0.7859419999876991
bridge,256_1024_d128_L2_private_gpu_bridge_r1,256,1024,4096,8,2,4.599749,5.149875,5.697671,5.674538,0.893177,0.006863,0.999976,0.00119,0.006911,True,0.7273604170186445
bridge,256_1024_d128_L2_private_gpu_bridge_r2,256,1024,4096,8,2,5.31275,4.91975,5.75239,5.886217,1.079882,0.006863,0.999976,0.00119,0.006911,True,0.7391387079842389
bridge,256_1024_d128_L2_public_r0,256,1024,4096,8,2,4.661208,4.847771,5.768649,5.221544,0.961516,0.006863,0.999976,0.00119,0.006911,True,0.6061718750279397
bridge,256_1024_d128_L2_public_r1,256,1024,4096,8,2,4.629688,4.782979,5.668146,5.201817,0.967951,0.006863,0.999976,0.00119,0.006911,True,0.5926047080429271
bridge,256_1024_d128_L2_public_r2,256,1024,4096,8,2,4.793916,4.737396,5.7509,5.241945,1.011931,0.006863,0.999976,0.00119,0.006911,True,0.5930849160067737
bridge,256_1024_d128_L2_public_serial_r0,256,1024,4096,8,2,5.371625,5.880416,5.769133,6.420029,0.913477,0.006863,0.999976,0.00119,0.006911,True,0.6760862909723073
bridge,256_1024_d128_L2_public_serial_r1,256,1024,4096,8,2,5.620625,5.7075,5.759687,6.507788,0.984779,0.006863,0.999976,0.00119,0.006911,True,0.6645785419968888
bridge,256_1024_d128_L2_public_serial_r2,256,1024,4096,8,2,4.369229,5.835375,5.773248,6.499616,0.748749,0.006863,0.999976,0.00119,0.006911,True,0.6601708339294419
bridge,256_1024_d128_L3_private_gpu_bridge_r0,256,1024,4096,8,3,7.564312,6.759,7.642732,7.104612,1.119147,0.007335,0.999973,0.001274,0.007374,True,1.086526250001043
bridge,256_1024_d128_L3_private_gpu_bridge_r1,256,1024,4096,8,3,7.496666,6.804229,7.731685,7.189919,1.101766,0.007335,0.999973,0.001274,0.007374,True,1.042594667058438
bridge,256_1024_d128_L3_private_gpu_bridge_r2,256,1024,4096,8,3,7.520209,6.85527,7.622612,7.233605,1.096997,0.007335,0.999973,0.001274,0.007374,True,1.0324300839565694
bridge,256_1024_d128_L3_public_r0,256,1024,4096,8,3,7.552938,6.585501,7.640473,6.799729,1.146904,0.007335,0.999973,0.001274,0.007374,True,0.8705831660190597
bridge,256_1024_d128_L3_public_r1,256,1024,4096,8,3,7.557479,6.619771,7.759315,6.862881,1.141653,0.007335,0.999973,0.001274,0.007374,True,0.8645489580230787
bridge,256_1024_d128_L3_public_r2,256,1024,4096,8,3,7.536458,6.597542,7.710224,6.897786,1.142313,0.007335,0.999973,0.001274,0.007374,True,0.8664333330234513
bridge,256_1024_d128_L3_public_serial_r0,256,1024,4096,8,3,7.51898,7.700167,7.585962,8.000106,0.97647,0.007335,0.999973,0.001274,0.007374,True,0.9293195420177653
bridge,256_1024_d128_L3_public_serial_r1,256,1024,4096,8,3,7.531833,7.774541,7.732558,8.062752,0.968782,0.007335,0.999973,0.001274,0.007374,True,0.9309695840347558
bridge,256_1024_d128_L3_public_serial_r2,256,1024,4096,8,3,7.565125,8.250021,7.771836,10.171456,0.916983,0.007335,0.999973,0.001274,0.007374,True,0.9769770000129938
bridge,256_1024_d32_L1_private_gpu_bridge_r0,256,1024,4096,32,1,1.87952,1.772333,3.778459,3.567815,1.060478,0.005375,0.999986,0.000983,0.005438,True,0.44439516705460846
bridge,256_1024_d32_L1_private_gpu_bridge_r1,256,1024,4096,32,1,1.879938,1.761084,3.746775,3.53609,1.067489,0.005375,0.999986,0.000983,0.005438,True,0.38898570893798023
bridge,256_1024_d32_L1_private_gpu_bridge_r2,256,1024,4096,32,1,1.852646,1.788896,3.750815,3.559111,1.035637,0.005375,0.999986,0.000983,0.005438,True,0.38330624997615814
bridge,256_1024_d32_L1_public_r0,256,1024,4096,32,1,1.865438,1.602625,3.766846,3.452962,1.163989,0.005375,0.999986,0.000983,0.005438,True,1.6132364580407739
bridge,256_1024_d32_L1_public_r1,256,1024,4096,32,1,1.865438,1.689917,3.702544,3.515109,1.103864,0.005375,0.999986,0.000983,0.005438,True,0.3188595420215279
bridge,256_1024_d32_L1_public_r2,256,1024,4096,32,1,1.876688,1.634396,3.701954,3.484737,1.148246,0.005375,0.999986,0.000983,0.005438,True,0.3096150419441983
bridge,256_1024_d32_L1_public_serial_r0,256,1024,4096,32,1,1.854854,2.064812,3.767976,3.856716,0.898316,0.005375,0.999986,0.000983,0.005438,True,0.3447925830259919
bridge,256_1024_d32_L1_public_serial_r1,256,1024,4096,32,1,1.853479,2.116646,3.746058,3.870687,0.875668,0.005375,0.999986,0.000983,0.005438,True,0.3399679589783773
bridge,256_1024_d32_L1_public_serial_r2,256,1024,4096,32,1,1.892896,2.032042,3.781493,3.831306,0.931524,0.005375,0.999986,0.000983,0.005438,True,0.34775374992750585
bridge,256_1024_d32_L2_private_gpu_bridge_r0,256,1024,4096,32,2,5.588896,5.052583,5.70041,5.730806,1.106146,0.006841,0.999977,0.001203,0.006884,True,0.7489894580794498
bridge,256_1024_d32_L2_private_gpu_bridge_r1,256,1024,4096,32,2,5.604084,4.966604,5.776396,5.584409,1.128353,0.006841,0.999977,0.001203,0.006884,True,0.7582714169984683
bridge,256_1024_d32_L2_private_gpu_bridge_r2,256,1024,4096,32,2,5.391125,4.234104,5.706204,5.2224,1.273262,0.006841,0.999977,0.001203,0.006884,True,0.7228599999798462
bridge,256_1024_d32_L2_public_r0,256,1024,4096,32,2,4.712896,4.225729,5.640133,5.172302,1.115286,0.006841,0.999977,0.001203,0.006884,True,1.046927958028391
bridge,256_1024_d32_L2_public_r1,256,1024,4096,32,2,5.426125,3.973875,5.768637,5.185318,1.365449,0.006841,0.999977,0.001203,0.006884,True,0.5954568330198526
bridge,256_1024_d32_L2_public_r2,256,1024,4096,32,2,5.193834,3.549771,5.874988,5.272575,1.463146,0.006841,0.999977,0.001203,0.006884,True,0.5863675409927964
bridge,256_1024_d32_L2_public_serial_r0,256,1024,4096,32,2,4.653771,5.934833,5.648135,6.527273,0.784145,0.006841,0.999977,0.001203,0.006884,True,0.6667474580463022
bridge,256_1024_d32_L2_public_serial_r1,256,1024,4096,32,2,4.562292,6.003583,5.679023,6.542717,0.759928,0.006841,0.999977,0.001203,0.006884,True,0.6650576660176739
bridge,256_1024_d32_L2_public_serial_r2,256,1024,4096,32,2,5.034084,5.328813,5.866007,6.046075,0.944691,0.006841,0.999977,0.001203,0.006884,True,0.634256707970053
bridge,256_1024_d32_L3_private_gpu_bridge_r0,256,1024,4096,32,3,7.448396,7.133,7.674487,7.676729,1.044216,0.007358,0.999973,0.001296,0.007392,True,1.0754079159814864
bridge,256_1024_d32_L3_private_gpu_bridge_r1,256,1024,4096,32,3,7.506292,7.02625,7.731879,7.73965,1.068321,0.007358,0.999973,0.001296,0.007392,True,1.0612673750147223
bridge,256_1024_d32_L3_private_gpu_bridge_r2,256,1024,4096,32,3,7.471855,6.649166,7.609267,7.020775,1.123728,0.007358,0.999973,0.001296,0.007392,True,1.0375812919810414
bridge,256_1024_d32_L3_public_r0,256,1024,4096,32,3,7.510937,6.497187,7.673937,6.912121,1.156029,0.007358,0.999973,0.001296,0.007392,True,1.327344625024125
bridge,256_1024_d32_L3_public_r1,256,1024,4096,32,3,7.516271,6.676542,7.605208,6.879937,1.125773,0.007358,0.999973,0.001296,0.007392,True,0.8627465419704095
bridge,256_1024_d32_L3_public_r2,256,1024,4096,32,3,7.480417,6.631167,7.622706,6.850477,1.128069,0.007358,0.999973,0.001296,0.007392,True,0.8551876250421628
bridge,256_1024_d32_L3_public_serial_r0,256,1024,4096,32,3,7.448396,8.195854,7.612538,8.766702,0.9088,0.007358,0.999973,0.001296,0.007392,True,0.9528455830877647
bridge,256_1024_d32_L3_public_serial_r1,256,1024,4096,32,3,7.462542,8.229042,7.652863,9.699293,0.906854,0.007358,0.999973,0.001296,0.007392,True,0.9612936250632629
bridge,256_1024_d32_L3_public_serial_r2,256,1024,4096,32,3,7.467375,7.672542,7.61145,8.037493,0.97326,0.007358,0.999973,0.001296,0.007392,True,0.9216072920244187
bridge,256_1024_d64_L1_private_gpu_bridge_r0,256,1024,4096,16,1,1.803396,1.959771,3.737004,3.718119,0.920208,0.005375,0.999986,0.000968,0.005436,True,0.3763358750147745
bridge,256_1024_d64_L1_private_gpu_bridge_r1,256,1024,4096,16,1,1.803895,1.955229,3.70245,3.743013,0.922601,0.005375,0.999986,0.000968,0.005436,True,0.3904560840455815
bridge,256_1024_d64_L1_private_gpu_bridge_r2,256,1024,4096,16,1,1.775979,1.980125,3.666935,3.657448,0.896902,0.005375,0.999986,0.000968,0.005436,True,0.37388816697057337
bridge,256_1024_d64_L1_public_r0,256,1024,4096,16,1,1.775187,2.385541,1.84512,3.436145,0.744144,0.005375,0.999986,0.000968,0.005436,True,0.3326662499457598
bridge,256_1024_d64_L1_public_r1,256,1024,4096,16,1,1.864041,1.646813,3.231539,2.026486,1.131909,0.005375,0.999986,0.000968,0.005436,True,0.2984187500551343
bridge,256_1024_d64_L1_public_r2,256,1024,4096,16,1,1.794834,1.695959,3.246625,3.019638,1.0583,0.005375,0.999986,0.000968,0.005436,True,0.3004822919610888
bridge,256_1024_d64_L1_public_serial_r0,256,1024,4096,16,1,1.794917,2.280771,3.742317,4.369051,0.786978,0.005375,0.999986,0.000968,0.005436,True,0.35215208400040865
bridge,256_1024_d64_L1_public_serial_r1,256,1024,4096,16,1,1.813916,2.296521,3.715929,4.02567,0.789854,0.005375,0.999986,0.000968,0.005436,True,0.3423534579342231
bridge,256_1024_d64_L1_public_serial_r2,256,1024,4096,16,1,1.787813,2.291333,3.693242,3.990729,0.78025,0.005375,0.999986,0.000968,0.005436,True,0.3337176669156179
bridge,256_1024_d64_L2_private_gpu_bridge_r0,256,1024,4096,16,2,5.019979,4.086396,5.513125,5.214143,1.228461,0.006867,0.999976,0.001187,0.006906,True,0.679489792091772
bridge,256_1024_d64_L2_private_gpu_bridge_r1,256,1024,4096,16,2,5.259167,4.735875,5.601938,5.336821,1.110495,0.006867,0.999976,0.001187,0.006906,True,0.6793647080194205
bridge,256_1024_d64_L2_private_gpu_bridge_r2,256,1024,4096,16,2,5.221105,4.322104,5.611079,5.255846,1.208001,0.006867,0.999976,0.001187,0.006906,True,0.6881537500303239
bridge,256_1024_d64_L2_public_r0,256,1024,4096,16,2,4.962979,3.890688,5.444929,4.991927,1.275604,0.006867,0.999976,0.001187,0.006906,True,0.5400749580003321
bridge,256_1024_d64_L2_public_r1,256,1024,4096,16,2,5.230125,3.811937,5.647562,5.167596,1.372038,0.006867,0.999976,0.001187,0.006906,True,0.5565236250404269
bridge,256_1024_d64_L2_public_r2,256,1024,4096,16,2,5.006,3.315208,5.561529,5.033449,1.510011,0.006867,0.999976,0.001187,0.006906,True,0.5517264578957111
bridge,256_1024_d64_L2_public_serial_r0,256,1024,4096,16,2,4.540375,5.260521,5.508225,5.725448,0.863104,0.006867,0.999976,0.001187,0.006906,True,0.5928852088982239
bridge,256_1024_d64_L2_public_serial_r1,256,1024,4096,16,2,5.193167,5.207771,5.531071,5.885849,0.997196,0.006867,0.999976,0.001187,0.006906,True,0.5996226250426844
bridge,256_1024_d64_L2_public_serial_r2,256,1024,4096,16,2,5.170021,5.273874,5.585817,5.937798,0.980308,0.006867,0.999976,0.001187,0.006906,True,0.6016327500110492
bridge,256_1024_d64_L3_private_gpu_bridge_r0,256,1024,4096,16,3,7.280688,6.632042,7.568456,7.226312,1.097805,0.007336,0.999973,0.001264,0.007357,True,0.996222999994643
bridge,256_1024_d64_L3_private_gpu_bridge_r1,256,1024,4096,16,3,7.295229,6.549938,7.394123,7.2266,1.113786,0.007336,0.999973,0.001264,0.007357,True,1.0121504999697208
bridge,256_1024_d64_L3_private_gpu_bridge_r2,256,1024,4096,16,3,7.295167,6.546083,7.478267,7.127148,1.114432,0.007336,0.999973,0.001264,0.007357,True,0.9969100839225575
bridge,256_1024_d64_L3_public_r0,256,1024,4096,16,3,7.325146,6.473562,7.421165,6.695288,1.131548,0.007336,0.999973,0.001264,0.007357,True,0.8045392089989036
bridge,256_1024_d64_L3_public_r1,256,1024,4096,16,3,7.328125,6.492166,7.444584,6.68121,1.128764,0.007336,0.999973,0.001264,0.007357,True,0.8049016249133274
bridge,256_1024_d64_L3_public_r2,256,1024,4096,16,3,7.27025,6.366937,7.375309,6.667767,1.141875,0.007336,0.999973,0.001264,0.007357,True,0.7972432080423459
bridge,256_1024_d64_L3_public_serial_r0,256,1024,4096,16,3,7.319041,8.140479,7.430124,8.367667,0.899092,0.007336,0.999973,0.001264,0.007357,True,0.9114856250816956
bridge,256_1024_d64_L3_public_serial_r1,256,1024,4096,16,3,7.331271,8.12623,7.44621,8.462398,0.902174,0.007336,0.999973,0.001264,0.007357,True,0.9091789170634001
bridge,256_1024_d64_L3_public_serial_r2,256,1024,4096,16,3,7.242208,7.483917,7.3834,7.881714,0.967703,0.007336,0.999973,0.001264,0.007357,True,0.8695470829261467
bridge,256_2048_d64_L1_private_gpu_bridge_r0,256,2048,8192,32,1,7.651687,6.097605,7.783667,7.49511,1.254868,0.005479,0.999985,0.000982,0.005542,True,0.9564538330305368
bridge,256_2048_d64_L1_private_gpu_bridge_r1,256,2048,8192,32,1,7.51373,5.971563,7.682792,6.523693,1.258252,0.005479,0.999985,0.000982,0.005542,True,0.9616877499502152
bridge,256_2048_d64_L1_private_gpu_bridge_r2,256,2048,8192,32,1,7.558417,5.958875,7.668508,6.511656,1.26843,0.005479,0.999985,0.000982,0.005542,True,0.926219500019215
bridge,256_2048_d64_L1_public_r0,256,2048,8192,32,1,7.548771,5.150187,7.645696,5.784777,1.465728,0.005479,0.999985,0.000982,0.005542,True,2.3966347080422565
bridge,256_2048_d64_L1_public_r1,256,2048,8192,32,1,6.48025,5.928083,7.533344,6.084031,1.093144,0.005479,0.999985,0.000982,0.005542,True,0.7562078749760985
